34,1,1
35,1,8
36,1,20
37,1,18
38,1,6
39,1,6
40,1,11
41,1,8
42,1,1
43,1,1
44,1,1
45,1,9
46,1,17
47,1,1
48,1,66
49,1,2
50,1,46
51,1,1
52,1,1
53,1,1
54,1,99
55,1,44
56,1,14
57,1,1
58,1,13
59,1,19
60,1,1
61,1,12
62,1,92
63,1,8
64,1,1
65,1,1
66,1,88
67,1,20
68,1,62
69,1,43
70,1,1
71,1,1
72,1,1
73,1,54
74,1,1
75,1,1
76,1,8
77,1,9
78,1,1
79,1,1
80,1,37
81,1,16
82,1,5
83,1,57
84,1,8
85,1,55
86,1,77
87,1,2
88,1,14
89,1,18
90,1,47
91,1,32
92,1,96
93,1,1
94,1,78
95,1,9
96,1,1
97,1,1
98,1,11
99,1,26
100,1,2
101,1,81
102,1,1
103,1,81
104,1,13
105,1,1
106,1,1
107,1,44
108,1,1
109,1,38
110,1,11
111,1,1
112,1,2
113,1,1
114,1,15
115,1,1
116,1,20
117,1,1
118,1,14
119,1,60
120,1,1
121,1,1
122,1,1
123,1,40
124,1,45
125,1,10
126,1,18
127,1,35
128,1,38
129,1,1
130,1,35
131,1,83
132,1,90
133,1,66
134,1,16
135,1,68
136,1,59
137,1,1
138,1,1
139,1,1
140,1,1
141,1,11
142,1,1
143,1,1
144,1,1
145,1,8
146,1,1
147,1,1
148,1,1
149,1,1
150,1,6
151,1,20
152,1,26
153,1,88
154,1,1
155,1,3
156,1,90
157,1,1
158,1,9
159,1,13
160,1,19
161,1,5
162,1,19
163,1,1
164,1,18
165,1,11
166,1,1
167,1,97
168,1,1
169,1,1
170,1,9
171,1,1
172,1,68
173,1,1
174,1,12
175,1,1
176,1,1
177,1,1
178,1,1
179,1,6
180,1,12
181,1,3
182,1,14
183,1,15
184,1,16
185,1,3
186,1,69
187,1,7
188,1,47
189,1,13
190,1,55
191,1,43
192,1,1
193,1,19
194,1,69
195,1,1
196,1,35
197,1,12
198,1,1
199,1,1
0,2,1
1,2,69
2,2,1
3,2,67
4,2,15
5,2,1
6,2,8
7,2,15
8,2,38
9,2,1
10,2,12
11,2,1
12,2,1
13,2,36
14,2,1
15,2,59
16,2,2
17,2,97
18,2,1
19,2,66
20,2,96
21,2,1
22,2,1
23,2,1
24,2,7
25,2,20
26,2,29
27,2,13
28,2,70
29,2,2
30,2,78
31,2,16
32,2,16
33,2,5
34,2,8
35,2,1
36,2,10
37,2,62
38,2,1
39,2,1
40,2,77
41,2,9
42,2,10
43,2,2
44,2,60
45,2,63
46,2,1
47,2,1
48,2,1
49,2,1
50,2,1
51,2,69
52,2,16
53,2,1
54,2,88
55,2,99
56,2,7
57,2,1
58,2,9
59,2,8
60,2,20
61,2,1
62,2,1
63,2,18
64,2,43
65,2,1
66,2,27
67,2,58
68,2,20
69,2,1
70,2,13
71,2,75
72,2,1
73,2,20
74,2,1
75,2,80
76,2,3
77,2,7
78,2,1
79,2,5
80,2,58
81,2,52
82,2,1
83,2,1
84,2,19
85,2,1
86,2,1
87,2,26
88,2,18
89,2,86
90,2,72
91,2,1
92,2,19
93,2,1
94,2,3
95,2,1
96,2,24
97,2,1
98,2,49
99,2,4
100,2,1
101,2,1
102,2,93
103,2,39
104,2,9
105,2,8
106,2,21
107,2,87
108,2,1
109,2,6
110,2,1
111,2,1
112,2,1
113,2,1
114,2,1
115,2,1
116,2,1
117,2,3
118,2,1
119,2,1
120,2,27
121,2,17
122,2,61
123,2,9
124,2,9
125,2,1
126,2,1
127,2,1
128,2,1
129,2,1
130,2,18
131,2,20
132,2,24
133,2,90
134,2,1
135,2,1
136,2,30
137,2,19
138,2,1
139,2,1
140,2,10
141,2,7
142,2,7
143,2,1
144,2,7
145,2,12
146,2,19
147,2,7
148,2,1
149,2,13
150,2,12
151,2,6
152,2,47
153,2,1
154,2,34
155,2,46
156,2,5
157,2,14
158,2,11
159,2,5
160,2,93
161,2,5
162,2,1
163,2,86
164,2,1
165,2,1
166,2,15
167,2,45
168,2,1
169,2,14
170,2,46
171,2,20
172,2,8
173,2,99
174,2,54
175,2,15
176,2,12
177,2,13
178,2,88
179,2,1
180,2,1
181,2,71
182,2,1
183,2,30
184,2,15
185,2,1
186,2,15
187,2,15
188,2,1
189,2,16
190,2,16
191,2,4
192,2,89
193,2,8
194,2,9
195,2,1
196,2,1
197,2,1
198,2,1
199,2,20
0,3,13
1,3,5
2,3,52
3,3,20
4,3,92
5,3,1
6,3,33
7,3,13
8,3,8
9,3,1
10,3,16
11,3,10
12,3,1
13,3,1
14,3,10
15,3,26
16,3,6
17,3,1
18,3,6
19,3,1
20,3,1
21,3,1
22,3,53
23,3,1
24,3,15
25,3,7
26,3,1
27,3,1
28,3,18
29,3,40
30,3,64
31,3,1
32,3,4
33,3,1
34,3,17
35,3,1
36,3,1
37,3,18
38,3,35
39,3,1
40,3,79
41,3,1
42,3,10
43,3,7
44,3,1
45,3,41
46,3,1
47,3,1
48,3,22
49,3,1
50,3,17
51,3,16
52,3,18
53,3,15
54,3,96
55,3,16
56,3,1
57,3,58
58,3,17
59,3,76
60,3,16
61,3,33
62,3,7
63,3,1
64,3,1
65,3,1
66,3,1
67,3,1
68,3,22
69,3,8
70,3,69
71,3,1
72,3,20
73,3,6
74,3,6
75,3,1
76,3,61
77,3,1
78,3,38
79,3,1
80,3,8
81,3,1
82,3,51
83,3,1
84,3,19
85,3,8
86,3,16
87,3,1
88,3,3
89,3,19
90,3,1
91,3,15
92,3,13
93,3,6
94,3,20
95,3,37
96,3,92
97,3,15
98,3,89
99,3,1
100,3,69
101,3,89
102,3,5
103,3,86
104,3,25
105,3,15
106,3,6
107,3,11
108,3,1
109,3,55
110,3,1
111,3,7
112,3,1
113,3,62
114,3,1
115,3,20
116,3,6
117,3,1
118,3,2
119,3,54
120,3,1
121,3,1
122,3,1
123,3,1
124,3,17
125,3,72
126,3,72
127,3,99
128,3,1
129,3,15
130,3,1
131,3,5
132,3,1
133,3,51
134,3,15
135,3,14
136,3,58
137,3,1
138,3,1
139,3,22
140,3,32
141,3,1
142,3,9
143,3,6
144,3,55
145,3,6
146,3,2
147,3,1
148,3,1
149,3,10
150,3,17
151,3,23
152,3,46
153,3,20
154,3,1
155,3,1
156,3,4
157,3,1
158,3,1
159,3,1
160,3,1
161,3,4
162,3,11
163,3,55
164,3,1
165,3,86
166,3,30
167,3,21
168,3,10
169,3,15
170,3,1
171,3,1
172,3,3
173,3,43
174,3,40
175,3,1
176,3,9
177,3,38
178,3,7
179,3,1
180,3,11
181,3,71
182,3,8
183,3,12
184,3,1
185,3,84
186,3,50
187,3,1
188,3,1
189,3,11
190,3,5
191,3,1
192,3,94
193,3,1
194,3,1
195,3,1
196,3,12
197,3,71
198,3,6
199,3,1
0,4,29
1,4,4
2,4,11
3,4,13
4,4,3
5,4,1
6,4,4
7,4,1
8,4,64
9,4,35
10,4,1
11,4,89
12,4,11
13,4,1
14,4,1
15,4,1
16,4,97
17,4,11
18,4,1
19,4,72
20,4,49
21,4,20
22,4,1
23,4,27
24,4,63
25,4,10
26,4,9
27,4,78
28,4,42
29,4,1
30,4,11
31,4,8
32,4,1
33,4,1
34,4,96
35,4,1
36,4,6
37,4,66
38,4,2
39,4,9
40,4,1
41,4,1
42,4,1
43,4,62
44,4,62
45,4,6
46,4,49
47,4,16
48,4,8
49,4,1
50,4,5
51,4,6
52,4,2
53,4,20
54,4,1
55,4,5
56,4,2
57,4,56
58,4,1
59,4,2
60,4,1
61,4,1
62,4,5
63,4,1
64,4,6
65,4,6
66,4,13
67,4,18
68,4,14
69,4,54
70,4,1
71,4,85
72,4,21
73,4,1
74,4,3
75,4,1
76,4,14
77,4,1
78,4,4
79,4,1
80,4,13
81,4,16
82,4,2
83,4,1
84,4,15
85,4,1
86,4,83
87,4,19
88,4,1
89,4,16
90,4,1
91,4,4
92,4,1
93,4,1
94,4,54
95,4,45
96,4,11
97,4,1
98,4,1
99,4,1
100,4,1
101,4,30
102,4,1
103,4,15
104,4,1
105,4,13
106,4,1
107,4,14
108,4,77
109,4,19
110,4,20
111,4,8
112,4,44
113,4,5
114,4,1
115,4,42
116,4,1
117,4,1
118,4,1
119,4,1
120,4,17
121,4,14
122,4,43
123,4,1
124,4,1
125,4,1
126,4,47
127,4,46
128,4,1
129,4,20
130,4,42
131,4,89
132,4,6
133,4,32
134,4,69
135,4,6
136,4,81
137,4,18
138,4,16
139,4,19
140,4,68
141,4,3
142,4,1
143,4,5
144,4,13
145,4,14
146,4,42
147,4,6
148,4,8
149,4,76
150,4,1
151,4,7
152,4,1
153,4,2
154,4,4
155,4,28
156,4,19
157,4,1
158,4,1
159,4,78
160,4,11
161,4,6
162,4,8
163,4,1
164,4,1
165,4,1
166,4,1
167,4,1
168,4,1
169,4,1
170,4,1
171,4,84
172,4,28
173,4,7
174,4,1
175,4,1
176,4,1
177,4,1
178,4,4
179,4,9
180,4,1
181,4,58
182,4,57
183,4,6
184,4,1
185,4,1
186,4,11
187,4,1
188,4,43
189,4,1
190,4,71
191,4,12
192,4,83
193,4,1
194,4,1
195,4,1
196,4,36
197,4,38
198,4,19
199,4,1
0,5,50
1,5,14
2,5,96
3,5,1
4,5,3
5,5,1
6,5,14
7,5,1
8,5,1
9,5,9
10,5,16
11,5,95
12,5,1
13,5,93
14,5,65
15,5,1
16,5,3
17,5,14
18,5,29
19,5,21
20,5,18
21,5,1
22,5,49
23,5,1
24,5,4
25,5,20
26,5,83
27,5,5
28,5,65
29,5,1
30,5,1
31,5,39
32,5,5
33,5,80
34,5,13
35,5,95
36,5,1
37,5,1
38,5,1
39,5,2
40,5,1
41,5,1
42,5,85
43,5,12
44,5,1
45,5,1
46,5,82
47,5,6
48,5,88
49,5,1
50,5,1
51,5,9
52,5,53
53,5,1
54,5,2
55,5,2
56,5,1
57,5,82
58,5,1
59,5,3
60,5,1
61,5,1
62,5,46
63,5,29
64,5,15
65,5,85
66,5,16
67,5,16
68,5,39
69,5,23
70,5,1
71,5,1
72,5,1
73,5,37
74,5,72
75,5,95
76,5,1
77,5,1
78,5,19
79,5,13
80,5,38
81,5,35
82,5,71
83,5,13
84,5,61
85,5,1
86,5,1
87,5,13
88,5,1
89,5,1
90,5,1
91,5,1
92,5,7
93,5,68
94,5,13
95,5,6
96,5,26
97,5,1
98,5,49
99,5,1
100,5,6
101,5,1
102,5,6
103,5,11
104,5,1
105,5,36
106,5,5
107,5,20
108,5,12
109,5,1
110,5,4
111,5,6
112,5,19
113,5,1
114,5,1
115,5,11
116,5,81
117,5,11
118,5,29
119,5,1
120,5,1
121,5,63
122,5,1
123,5,1
124,5,1
125,5,30
126,5,20
127,5,1
128,5,1
129,5,8
130,5,1
131,5,60
132,5,15
133,5,5
134,5,19
135,5,82
136,5,46
137,5,86
138,5,1
139,5,16
140,5,1
141,5,19
142,5,19
143,5,1
144,5,1
145,5,14
146,5,57
147,5,13
148,5,93
149,5,1
150,5,99
151,5,64
152,5,62
153,5,36
154,5,53
155,5,17
156,5,1
157,5,23
158,5,1
159,5,80
160,5,65
161,5,1
162,5,16
163,5,52
164,5,32
165,5,1
166,5,1
167,5,76
168,5,65
169,5,9
170,5,54
171,5,1
172,5,1
173,5,92
174,5,1
175,5,1
176,5,15
177,5,17
178,5,1
179,5,53
180,5,27
181,5,2
182,5,14
183,5,19
184,5,19
185,5,1
186,5,1
187,5,5
188,5,18
189,5,1
190,5,1
191,5,74
192,5,1
193,5,1
194,5,1
195,5,15
196,5,71
197,5,20
198,5,73
199,5,44
0,6,1
1,6,10
2,6,1
3,6,5
4,6,83
5,6,22
6,6,37
7,6,1
8,6,9
9,6,1
10,6,1
11,6,1
12,6,68
13,6,16
14,6,1
15,6,98
16,6,1
17,6,9
18,6,14
19,6,82
20,6,7
21,6,4
22,6,92
23,6,39
24,6,12
25,6,1
26,6,45
27,6,1
28,6,7
29,6,10
30,6,14
31,6,1
32,6,20
33,6,1
34,6,55
35,6,5
36,6,1
37,6,3
38,6,7
39,6,69
40,6,57
41,6,18
42,6,12
43,6,19
44,6,64
45,6,1
46,6,11
47,6,1
48,6,1
49,6,19
50,6,1
51,6,17
52,6,1
53,6,1
54,6,1
55,6,1
56,6,16
57,6,30
58,6,40
59,6,10
60,6,1
61,6,16
62,6,1
63,6,19
64,6,7
65,6,1
66,6,1
67,6,8
68,6,7
69,6,1
70,6,4
71,6,28
72,6,8
73,6,89
74,6,1
75,6,8
76,6,3
77,6,43
78,6,11
79,6,1
80,6,1
81,6,1
82,6,96
83,6,82
84,6,17
85,6,1
86,6,1
87,6,19
88,6,5
89,6,4
90,6,1
91,6,30
92,6,80
93,6,1
94,6,48
95,6,15
96,6,14
97,6,92
98,6,12
99,6,1
100,6,70
101,6,8
102,6,1
103,6,15
104,6,1
105,6,1
106,6,18
107,6,1
108,6,1
109,6,29
110,6,12
111,6,1
112,6,14
113,6,1
114,6,50
115,6,1
116,6,5
117,6,2
118,6,37
119,6,1
120,6,95
121,6,1
122,6,98
123,6,14
124,6,1
125,6,1
126,6,48
127,6,3
128,6,5
129,6,12
130,6,52
131,6,1
132,6,52
133,6,1
134,6,1
135,6,1
136,6,18
137,6,1
138,6,1
139,6,36
140,6,4
141,6,2
142,6,10
143,6,1
144,6,3
145,6,83
146,6,1
147,6,75
148,6,21
149,6,58
150,6,56
151,6,3
152,6,19
153,6,1
154,6,11
155,6,1
156,6,6
157,6,5
158,6,68
159,6,28
160,6,41
161,6,89
162,6,1
163,6,29
164,6,35
165,6,1
166,6,92
167,6,43
168,6,44
169,6,4
170,6,19
171,6,1
172,6,1
173,6,8
174,6,18
175,6,4
176,6,4
177,6,14
178,6,3
179,6,66
180,6,1
181,6,1
182,6,1
183,6,19
184,6,1
185,6,16
186,6,3
187,6,1
188,6,67
189,6,2
190,6,12
191,6,19
192,6,4
193,6,26
194,6,1
195,6,5
196,6,5
197,6,1
198,6,20
199,6,98
0,7,5
1,7,1
2,7,14
3,7,1
4,7,19
5,7,61
6,7,57
7,7,1
8,7,1
9,7,1
10,7,12
11,7,15
12,7,19
13,7,10
14,7,94
15,7,18
16,7,1
17,7,1
18,7,1
19,7,1
20,7,20
21,7,23
22,7,7
23,7,6
24,7,8
25,7,1
26,7,85
27,7,19
28,7,5
29,7,32
30,7,79
31,7,8
32,7,1
33,7,12
34,7,1
35,7,13
36,7,1
37,7,14
38,7,1
39,7,6
40,7,50
41,7,76
42,7,36
43,7,6
44,7,20
45,7,10
46,7,1
47,7,1
48,7,19
49,7,18
50,7,1
51,7,1
52,7,12
53,7,1
54,7,1
55,7,1
56,7,90
57,7,1
58,7,5
59,7,1
60,7,34
61,7,28
62,7,1
63,7,1
64,7,1
65,7,1
66,7,22
67,7,17
68,7,9
69,7,5
70,7,1
71,7,99
72,7,38
73,7,57
74,7,12
75,7,1
76,7,64
77,7,31
78,7,1
79,7,39
80,7,1
81,7,92
82,7,1
83,7,13
84,7,47
85,7,69
86,7,6
87,7,1
88,7,57
89,7,13
90,7,7
91,7,19
92,7,58
93,7,19
94,7,84
95,7,69
96,7,5
97,7,41
98,7,1
99,7,1
100,7,85
101,7,1
102,7,1
103,7,1
104,7,1
105,7,64
106,7,33
107,7,67
108,7,16
109,7,6
110,7,1
111,7,17
112,7,1
113,7,1
114,7,14
115,7,7
116,7,1
117,7,96
118,7,1
119,7,84
120,7,1
121,7,19
122,7,15
123,7,25
124,7,97
125,7,20
126,7,1
127,7,1
128,7,5
129,7,9
130,7,13
131,7,24
132,7,17
133,7,1
134,7,91
135,7,5
136,7,13
137,7,1
138,7,1
139,7,1
140,7,1
141,7,19
142,7,1
143,7,1
144,7,28
145,7,3
146,7,1
147,7,2
148,7,27
149,7,93
150,7,11
151,7,22
152,7,1
153,7,13
154,7,1
155,7,37
156,7,46
157,7,1
158,7,6
159,7,51
160,7,1
161,7,1
162,7,4
163,7,1
164,7,1
165,7,9
166,7,16
167,7,1
168,7,2
169,7,61
170,7,69
171,7,1
172,7,1
173,7,1
174,7,61
175,7,1
176,7,1
177,7,1
178,7,1
179,7,20
180,7,19
181,7,24
182,7,1
183,7,5
184,7,1
185,7,1
186,7,43
187,7,11
188,7,77
189,7,13
190,7,1
191,7,1
192,7,4
193,7,3
194,7,1
195,7,94
196,7,1
197,7,1
198,7,1
199,7,76
0,8,73
1,8,1
2,8,1
3,8,8
4,8,53
5,8,11
6,8,10
7,8,1
8,8,1
9,8,45
10,8,12
11,8,3
12,8,4
13,8,41
14,8,1
15,8,1
16,8,1
17,8,86
18,8,1
19,8,1
20,8,12
21,8,1
22,8,20
23,8,20
24,8,1
25,8,5
26,8,1
27,8,82
28,8,17
29,8,87
30,8,92
31,8,53
32,8,1
33,8,11
34,8,1
35,8,11
36,8,17
37,8,57
38,8,14
39,8,1
40,8,55
41,8,92
42,8,26
43,8,26
44,8,1
45,8,9
46,8,57
47,8,45
48,8,3
49,8,1
50,8,20
51,8,7
52,8,80
53,8,17
54,8,1
55,8,19
56,8,3
57,8,16
58,8,1
59,8,1
60,8,1
61,8,42
62,8,2
63,8,1
64,8,56
65,8,1
66,8,7
67,8,92
68,8,13
69,8,15
70,8,18
71,8,3
72,8,17
73,8,27
74,8,3
75,8,1
76,8,37
77,8,12
78,8,17
79,8,3
80,8,67
81,8,13
82,8,1
83,8,17
84,8,59
85,8,9
86,8,20
87,8,1
88,8,3
89,8,10
90,8,9
91,8,6
92,8,9
93,8,2
94,8,10
95,8,1
96,8,47
97,8,88
98,8,2
99,8,1
100,8,43
101,8,98
102,8,88
103,8,72
104,8,73
105,8,12
106,8,1
107,8,1
108,8,1
109,8,89
110,8,1
111,8,92
112,8,10
113,8,13
114,8,1
115,8,1
116,8,1
117,8,1
118,8,1
119,8,2
120,8,1
121,8,1
122,8,1
123,8,9
124,8,13
125,8,30
126,8,1
127,8,69
128,8,59
129,8,12
130,8,27
131,8,8
132,8,11
133,8,71
134,8,1
135,8,15
136,8,1
137,8,39
138,8,1
139,8,5
140,8,1
141,8,10
142,8,6
143,8,20
144,8,3
145,8,1
146,8,47
147,8,1
148,8,88
149,8,15
150,8,1
151,8,93
152,8,1
153,8,1
154,8,1
155,8,11
156,8,30
157,8,1
158,8,4
159,8,1
160,8,17
161,8,1
162,8,1
163,8,1
164,8,1
165,8,1
166,8,1
167,8,1
168,8,12
169,8,4
170,8,1
171,8,10
172,8,15
173,8,1
174,8,17
175,8,1
176,8,1
177,8,4
178,8,38
179,8,10
180,8,1
181,8,20
182,8,41
183,8,7
184,8,18
185,8,1
186,8,8
187,8,13
188,8,9
189,8,75
190,8,60
191,8,17
192,8,96
193,8,5
194,8,40
195,8,20
196,8,10
197,8,23
198,8,1
199,8,98
0,9,6
1,9,14
2,9,60
3,9,17
4,9,84
5,9,84
6,9,1
7,9,15
8,9,4
9,9,4
10,9,33
11,9,96
12,9,3
13,9,1
14,9,1
15,9,11
16,9,1
17,9,18
18,9,1
19,9,89
20,9,99
21,9,1
22,9,3
23,9,1
24,9,1
25,9,1
26,9,1
27,9,43
28,9,55
29,9,19
30,9,12
31,9,11
32,9,21
33,9,10
34,9,1
35,9,14
36,9,18
37,9,19
38,9,1
39,9,3
40,9,9
41,9,10
42,9,17
43,9,45
44,9,1
45,9,1
46,9,56
47,9,1
48,9,37
49,9,17
50,9,19
51,9,24
52,9,1
53,9,8
54,9,8
55,9,1
56,9,1
57,9,6
58,9,1
59,9,92
60,9,30
61,9,1
62,9,1
63,9,1
64,9,13
65,9,5
66,9,1
67,9,91
68,9,1
69,9,1
70,9,1
71,9,1
72,9,19
73,9,15
74,9,20
75,9,1
76,9,12
77,9,1
78,9,1
79,9,17
80,9,67
81,9,6
82,9,97
83,9,1
84,9,1
85,9,22
86,9,1
87,9,2
88,9,1
89,9,66
90,9,3
91,9,30
92,9,82
93,9,2
94,9,7
95,9,1
96,9,18
97,9,93
98,9,1
99,9,13
100,9,1
101,9,1
102,9,1
103,9,91
104,9,8
105,9,3
106,9,4
107,9,21
108,9,1
109,9,1
110,9,1
111,9,1
112,9,1
113,9,89
114,9,26
115,9,20
116,9,2
117,9,1
118,9,16
119,9,1
120,9,3
121,9,4
122,9,4
123,9,17
124,9,3
125,9,2
126,9,2
127,9,1
128,9,1
129,9,23
130,9,1
131,9,12
132,9,15
133,9,20
134,9,49
135,9,12
136,9,1
137,9,23
138,9,1
139,9,77
140,9,1
141,9,11
142,9,12
143,9,5
144,9,1
145,9,18
146,9,79
147,9,6
148,9,42
149,9,1
150,9,42
151,9,1
152,9,13
153,9,64
154,9,6
155,9,74
156,9,1
157,9,20
158,9,94
159,9,1
160,9,1
161,9,98
162,9,34
163,9,12
164,9,16
165,9,28
166,9,17
167,9,1
168,9,23
169,9,20
170,9,28
171,9,58
172,9,1
173,9,30
174,9,20
175,9,25
176,9,41
177,9,1
178,9,96
179,9,1
180,9,1
181,9,23
182,9,26
183,9,1
184,9,41
185,9,17
186,9,1
187,9,1
188,9,1
189,9,1
190,9,13
191,9,1
192,9,1
193,9,1
194,9,5
195,9,15
196,9,20
197,9,55
198,9,33
199,9,1
0,10,1
1,10,14
2,10,12
3,10,47
4,10,98
5,10,1
6,10,10
7,10,1
8,10,14
9,10,1
10,10,1
11,10,1
12,10,1
13,10,1
14,10,15
15,10,1
16,10,91
17,10,79
18,10,70
19,10,1
20,10,4
21,10,11
22,10,1
23,10,18
24,10,37
25,10,17
26,10,80
27,10,15
28,10,39
29,10,1
30,10,3
31,10,1
32,10,17
33,10,12
34,10,9
35,10,86
36,10,44
37,10,19
38,10,15
39,10,3
40,10,71
41,10,64
42,10,75
43,10,1
44,10,63
45,10,14
46,10,1
47,10,18
48,10,91
49,10,54
50,10,1
51,10,1
52,10,9
53,10,1
54,10,12
55,10,90
56,10,63
57,10,1
58,10,1
59,10,15
60,10,30
61,10,1
62,10,1
63,10,76
64,10,1
65,10,42
66,10,11
67,10,40
68,10,6
69,10,11
70,10,43
71,10,1
72,10,50
73,10,1
74,10,95
75,10,20
76,10,70
77,10,1
78,10,1
79,10,2
80,10,1
81,10,1
82,10,13
83,10,19
84,10,57
85,10,24
86,10,1
87,10,19
88,10,1
89,10,49
90,10,55
91,10,1
92,10,28
93,10,10
94,10,1
95,10,1
96,10,11
97,10,1
98,10,1
99,10,1
100,10,4
101,10,1
102,10,57
103,10,3
104,10,1
105,10,19
106,10,15
107,10,23
108,10,1
109,10,14
110,10,1
111,10,1
112,10,56
113,10,1
114,10,17
115,10,7
116,10,1
117,10,10
118,10,45
119,10,1
120,10,31
121,10,67
122,10,1
123,10,8
124,10,10
125,10,1
126,10,1
127,10,12
128,10,16
129,10,9
130,10,1
131,10,1
132,10,13
133,10,1
134,10,27
135,10,1
136,10,67
137,10,1
138,10,53
139,10,1
140,10,1
141,10,1
142,10,52
143,10,1
144,10,1
145,10,32
146,10,1
147,10,35
148,10,28
149,10,77
150,10,5
151,10,1
152,10,1
153,10,83
154,10,15
155,10,13
156,10,1
157,10,1
158,10,1
159,10,91
160,10,18
161,10,27
162,10,5
163,10,85
164,10,1
165,10,4
166,10,1
167,10,1
168,10,13
169,10,20
170,10,1
171,10,17
172,10,18
173,10,1
174,10,20
175,10,1
176,10,9
177,10,45
178,10,67
179,10,1
180,10,7
181,10,1
182,10,1
183,10,13
184,10,24
185,10,15
186,10,53
187,10,20
188,10,2
189,10,1
190,10,59
191,10,1
192,10,1
193,10,1
194,10,14
195,10,98
196,10,5
197,10,94
198,10,38
199,10,5
0,11,16
1,11,6
2,11,13
3,11,4
4,11,15
5,11,1
6,11,12
7,11,45
8,11,48
9,11,55
10,11,75
11,11,7
12,11,11
13,11,7
14,11,1
15,11,1
16,11,56
17,11,6
18,11,6
19,11,16
20,11,1
21,11,1
22,11,16
23,11,17
24,11,39
25,11,14
26,11,5
27,11,90
28,11,7
29,11,1
30,11,32
31,11,1
32,11,1
33,11,4
34,11,89
35,11,1
36,11,1
37,11,1
38,11,1
39,11,1
40,11,2
41,11,1
42,11,30
43,11,9
44,11,4
45,11,1
46,11,46
47,11,1
48,11,95
49,11,1
50,11,1
51,11,1
52,11,1
53,11,49
54,11,1
55,11,31
56,11,1
57,11,20
58,11,1
59,11,2
60,11,43
61,11,16
62,11,8
63,11,82
64,11,12
65,11,1
66,11,13
67,11,1
68,11,56
69,11,2
70,11,18
71,11,20
72,11,14
73,11,7
74,11,85
75,11,12
76,11,5
77,11,32
78,11,76
79,11,1
80,11,52
81,11,1
82,11,1
83,11,11
84,11,43
85,11,12
86,11,14
87,11,1
88,11,1
89,11,33
90,11,16
91,11,1
92,11,3
93,11,19
94,11,1
95,11,14
96,11,87
97,11,2
98,11,1
99,11,1
100,11,21
101,11,4
102,11,16
103,11,7
104,11,18
105,11,1
106,11,10
107,11,55
108,11,1
109,11,1
110,11,7
111,11,1
112,11,40
113,11,9
114,11,78
115,11,1
116,11,2
117,11,20
118,11,81
119,11,72
120,11,49
121,11,1
122,11,5
123,11,63
124,11,18
125,11,1
126,11,5
127,11,77
128,11,1
129,11,1
130,11,18
131,11,34
132,11,1
